wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"urn","May1998","17","2","7","3","","7","","","","4","1","","4","","","","4","1","","3","","",""
"urn","Jun1998","48","3","22","4","","19","1","2","","10","2","","4","1","1","","9","2","","2","1","1",""
"urn","Jul1998","5","","5","","","","","","","4","","","","","","","4","","","","","",""
"urn","Aug1998","8","","2","1","4","1","","","","2","1","1","1","","","","2","1","1","1","","",""
"urn","Oct1998","30","4","19","3","4","","","4","","7","1","1","","","1","","7","1","1","","","1",""
"urn","Nov1998","4","","3","1","","","","","","2","1","","","","","","2","1","","","","",""
"urn","Dec1998","12","4","5","2","1","1","3","","","3","1","1","1","2","","","3","1","1","1","2","",""
"urn","Jan1999","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"urn","Feb1999","8","3","7","1","","","","","","4","1","","","","","","4","1","","","","",""
"urn","Mar1999","6","1","5","1","","","","","","4","1","","","","","","4","1","","","","",""
"urn","Apr1999","8","","6","","","2","","","","4","","","1","","","","4","","","1","","",""
"urn","May1999","2","","1","","1","","","","","1","","1","","","","","1","","1","","","",""
"urn","Jun1999","15","1","4","5","2","4","","","","2","3","2","2","","","","2","3","2","2","","",""
"urn","Jul1999","12","1","6","","6","","","","","3","","2","","","","","3","","2","","","",""
"urn","Aug1999","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"urn","Sep1999","19","9","6","","","13","","","","3","","","2","","","","3","","","2","","",""
"urn","Jan2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"urn","Mar2000","11","","7","2","2","","","","","3","1","1","","","","","3","1","1","","","",""
"urn","May2000","36","","21","","1","14","","","","4","","1","2","","","","4","","1","2","","",""
"urn","Jun2000","34","6","21","2","1","8","","2","","7","1","1","3","","1","","7","1","1","3","","1",""
"urn","Jul2000","36","2","26","","1","9","","","","6","","1","2","","","","6","","1","2","","",""
"urn","Aug2000","9","3","5","1","","","","3","","2","1","","","","1","","2","1","","","","1",""
"urn","Sep2000","44","2","25","2","4","11","","2","","5","1","2","1","","1","","5","1","2","1","","1",""
"urn","Oct2000","4","","","1","1","2","","","","","1","1","1","","","","","1","1","1","","",""
"urn","Nov2000","14","2","8","2","1","3","","","","5","1","1","3","","","","5","1","1","3","","",""
"urn","Dec2000","8","","7","1","","","","","","3","1","","","","","","3","1","","","","",""
"urn","Jan2001","14","3","12","","","2","","","","5","","","1","","","","5","","","1","","",""
"urn","Feb2001","83","1","45","","19","18","","1","","6","","3","1","","1","","6","","3","1","","1",""
"urn","Mar2001","18","3","6","","8","4","","","","3","","1","2","","","","3","","1","2","","",""
"urn","Apr2001","4","","3","","1","","","","","3","","1","","","","","3","","1","","","",""
"urn","May2001","7","","7","","","","","","","4","","","","","","","4","","","","","",""
"urn","Jun2001","11","1","7","2","2","","","","","5","1","1","","","","","5","1","1","","","",""
"urn","Jul2001","10","1","7","2","1","","","","","5","1","1","","","","","5","1","1","","","",""
"urn","Aug2001","7","","2","","2","2","1","","","2","","1","1","1","","","2","","1","1","1","",""
"urn","Sep2001","12","2","7","2","3","","","","","4","2","2","","","","","4","2","2","","","",""
"urn","Dec2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"urn","Jan2002","56","2","46","4","4","2","","","","7","2","2","1","","","","7","2","2","1","","",""
"urn","Feb2002","2","","","1","","1","","","","","1","","1","","","","","1","","1","","",""
"urn","Mar2002","7","","5","2","","","","","","3","1","","","","","","3","1","","","","",""
"urn","Apr2002","2","","1","","1","","","","","1","","1","","","","","1","","1","","","",""
"urn","May2002","4","","","","1","3","","","","","","1","2","","","","","","1","2","","",""
"urn","Jun2002","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"urn","Jul2002","2","","1","1","","","","","","1","1","","","","","","1","1","","","","",""
"urn","Aug2002","3","","1","","2","","","","","1","","2","","","","","1","","2","","","",""
"urn","Sep2002","14","","1","3","4","6","","","","1","1","3","2","","","","1","1","3","2","","",""
"urn","Oct2002","2","","","","1","1","","","","","","1","1","","","","","","1","1","","",""
"urn","Nov2002","2","","","1","1","","","","","","1","1","","","","","","1","1","","","",""
"urn","Dec2002","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"urn","Apr2003","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"urn","Feb2004","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"urn","Apr2004","2","2","1","","","","","1","","1","","","","","1","","1","","","","","1",""
"urn","Jun2004","7","1","4","2","","","","1","","4","2","","","","1","","4","2","","","","1",""
"urn","Jul2004","4","2","3","","","","","1","","3","","","","","1","","3","","","","","1",""
"usefor","Apr1997","109","37","38","43","","8","","20","","10","6","","4","","6","","9","5","","4","","6",""
"usefor","May1997","171","89","62","36","16","17","","40","","14","5","1","4","","10","","9","3","1","4","","9",""
"usefor","Jun1997","111","68","31","14","8","19","1","38","","10","5","1","4","1","11","","6","5","1","4","1","10",""
"usefor","Jul1997","217","72","86","27","7","57","","40","","19","6","3","9","","13","","18","6","3","8","","13",""
"usefor","Aug1997","767","300","234","103","44","209","","177","","24","6","5","14","","17","","24","5","4","13","","16",""
"usefor","Sep1997","241","98","44","77","3","71","","46","","17","3","3","8","","8","","14","3","3","8","","8",""
"usefor","Oct1997","283","110","50","60","5","135","","33","","13","2","2","8","","5","","13","2","2","8","","5",""
"usefor","Nov1997","107","77","23","9","13","35","","27","","10","1","1","6","","4","","10","1","1","6","","4",""
"usefor","Dec1997","120","57","33","14","2","42","2","27","","11","3","1","5","1","7","","8","3","1","5","1","7",""
"usefor","Jan1998","189","73","68","30","3","54","1","33","","13","2","2","6","1","8","","12","2","1","6","1","7",""
"usefor","Feb1998","297","148","70","53","2","84","","88","","11","3","1","5","","6","","10","3","1","5","","5",""
"usefor","Mar1998","42","21","11","4","1","18","","8","","8","2","1","3","","3","","8","2","1","3","","3",""
"usefor","Apr1998","233","103","53","61","1","84","","34","","12","6","1","14","","5","","11","5","1","13","","5",""
"usefor","May1998","223","97","65","36","10","80","","32","","15","8","4","8","","6","","13","7","3","8","","5",""
"usefor","Jun1998","230","54","93","27","7","80","","23","","11","4","3","6","","6","","11","4","3","6","","6",""
"usefor","Jul1998","979","235","523","48","71","280","17","40","","16","6","3","7","1","5","","15","5","3","6","1","4",""
"usefor","Aug1998","533","161","252","53","45","147","","36","","16","3","2","8","","4","","14","3","2","8","","4",""
"usefor","Sep1998","385","66","116","49","72","138","","10","","14","5","3","5","","4","","13","5","3","5","","4",""
"usefor","Oct1998","207","86","70","22","30","63","1","21","","9","4","4","5","1","5","","6","4","4","5","1","5",""
"usefor","Nov1998","131","60","43","15","19","46","","8","","8","3","4","4","","3","","6","3","4","4","","3",""
"usefor","Dec1998","75","45","25","3","6","32","","9","","5","2","4","5","","5","","4","1","4","5","","4",""
"usefor","Jan1999","244","95","83","31","47","65","1","17","","13","6","3","7","1","6","","11","6","3","7","1","4",""
"usefor","Feb1999","155","67","86","9","15","40","","5","","14","4","4","3","","2","","12","3","4","3","","2",""
"usefor","Mar1999","698","209","324","60","123","162","2","27","","21","5","5","7","2","6","","14","5","5","7","2","6",""
"usefor","Apr1999","137","53","38","14","22","61","","2","","12","4","2","4","","2","","11","3","2","4","","2",""
"usefor","May1999","250","111","114","41","4","79","","12","","13","4","2","2","","5","","12","4","2","2","","4",""
"usefor","Jun1999","514","213","256","28","18","196","","16","","13","5","4","4","","5","","11","4","4","4","","4",""
"usefor","Jul1999","208","84","72","36","8","76","","16","","10","3","4","3","","5","","8","3","4","3","","4",""
"usefor","Aug1999","39","21","12","5","1","11","","10","","4","3","1","1","","3","","4","3","1","1","","3",""
"usefor","Sep1999","228","123","39","24","7","112","","46","","8","4","2","3","","6","","7","4","2","3","","4",""
"usefor","Oct1999","90","53","15","8","7","37","","23","","9","4","2","4","","8","","8","4","2","4","","6",""
"usefor","Nov1999","150","74","32","16","21","70","","11","","6","5","2","3","","2","","6","4","2","3","","2",""
"usefor","Dec1999","88","45","15","7","13","36","","17","","8","3","3","3","","4","","8","3","3","3","","3",""
"usefor","Jan2000","92","42","18","9","12","39","","14","","5","3","4","2","","3","","4","3","4","2","","3",""
"usefor","Feb2000","248","93","68","14","61","75","","30","","14","3","6","2","","4","","11","3","6","2","","3",""
"usefor","Mar2000","251","88","103","17","40","63","","28","","10","6","5","2","","8","","9","5","5","2","","8",""
"usefor","Apr2000","37","17","7","9","4","9","","8","","4","3","2","2","","2","","3","3","2","2","","2",""
"usefor","May2000","129","60","53","23","11","33","","9","","9","3","3","2","","5","","8","2","3","2","","4",""
"usefor","Jun2000","55","25","18","8","3","22","","4","","8","2","2","3","","1","","7","2","2","3","","1",""
"usefor","Jul2000","51","27","19","2","5","19","","6","","4","2","3","3","","4","","4","2","3","3","","2",""
"usefor","Aug2000","29","11","5","5","4","11","","4","","5","2","2","2","","2","","4","2","2","2","","1",""
"usefor","Sep2000","97","49","19","8","6","45","","19","","7","3","3","3","","6","","6","3","3","3","","5",""
"usefor","Oct2000","126","76","13","12","16","38","","47","","4","4","2","3","","5","","4","4","2","3","","4",""
"usefor","Nov2000","76","50","9","7","11","20","","29","","5","4","4","2","","5","","4","4","4","2","","5",""
"usefor","Dec2000","54","19","9","4","8","22","","11","","2","1","2","2","","3","","2","1","2","2","","2",""
"usefor","Jan2001","205","60","73","22","27","70","","13","","8","5","3","2","","2","","7","5","3","2","","2",""
"usefor","Feb2001","124","52","26","15","11","53","","19","","9","4","2","3","","3","","8","4","2","3","","3",""
"usefor","Mar2001","91","38","14","15","22","29","","11","","5","5","3","3","","2","","5","5","3","3","","2",""
"usefor","Apr2001","359","164","52","25","53","149","","80","","7","3","5","4","","7","","6","3","4","4","","6",""
"usefor","May2001","914","341","315","131","48","286","","134","","16","5","5","4","","7","","13","5","5","3","","6",""
"usefor","Jun2001","610","207","177","114","37","202","","80","","13","6","3","4","","8","","12","5","3","3","","6",""
"usefor","Jul2001","170","75","49","18","13","70","","20","","9","5","4","3","","4","","8","5","4","3","","4",""
"usefor","Aug2001","64","31","17","7","","34","","6","","5","4","","2","","5","","4","4","","2","","5",""
"usefor","Sep2001","52","25","21","5","2","12","","12","","6","3","2","2","","5","","4","3","2","2","","5",""
"usefor","Oct2001","163","69","72","14","7","58","","12","","6","3","3","2","","5","","5","3","3","2","","4",""
"usefor","Nov2001","158","68","40","24","25","54","","15","","6","5","3","2","","9","","6","3","3","2","","8",""
"usefor","Dec2001","215","103","84","23","16","58","","34","","9","4","3","2","","6","","9","3","3","2","","5",""
"usefor","Jan2002","128","52","42","14","21","36","","15","","9","4","3","2","","6","","8","4","3","2","","5",""
"usefor","Feb2002","78","32","15","11","12","32","","8","","3","4","1","3","","3","","3","4","1","2","","2",""
"usefor","Mar2002","197","76","74","30","6","70","","17","","16","4","4","5","","9","","13","4","4","4","","8",""
"usefor","Apr2002","38","20","9","5","4","16","","4","","5","2","1","2","","3","","4","2","1","2","","3",""
"usefor","May2002","73","41","15","15","2","38","","3","","6","3","1","2","","1","","6","2","1","2","","1",""
"usefor","Jun2002","561","212","150","112","42","218","","38","1","16","7","7","2","","11","1","12","7","7","2","","10","1"
"usefor","Jul2002","125","43","31","27","14","42","","10","1","11","5","4","3","","6","1","9","5","4","3","","5","1"
"usefor","Aug2002","396","155","88","78","50","106","","73","1","13","9","8","3","","8","1","12","8","8","3","","7","1"
"usefor","Sep2002","793","304","259","156","35","213","","130","","17","10","4","5","","9","","15","10","4","5","","8",""
"usefor","Oct2002","357","183","45","100","14","119","","79","","11","7","3","4","","4","","9","7","3","4","","3",""
"usefor","Nov2002","27","17","3","5","3","11","","5","","3","2","1","2","","4","","3","2","1","2","","3",""
"usefor","Dec2002","55","19","13","13","8","19","","2","","6","2","1","2","","2","","6","2","1","2","","2",""
"usefor","Jan2003","203","60","81","20","8","79","","15","","13","2","2","6","","6","","13","2","2","6","","4",""
"usefor","Feb2003","813","227","354","99","59","267","","34","","20","6","10","7","","5","","19","5","9","7","","4",""
"usefor","Mar2003","367","116","147","48","20","133","","19","","15","5","4","7","","5","","15","5","4","7","","5",""
"userglos","May1992","3","1","1","","","2","","","","1","","","2","","","","1","","","2","","",""
"userglos","Jul1992","3","","2","","","1","","","","1","","","1","","","","1","","","1","","",""
"userglos","Aug1992","2","1","1","","","1","","","","1","","","1","","","","1","","","1","","",""
"userglos","Sep1992","2","1","","","","2","","","","","","","2","","","","","","","2","","",""
"userglos","Dec1992","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"userglos","Jan1993","2","2","","","","2","","","","","","","1","","","","","","","1","","",""
"userglos","Mar1996","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","Apr1991","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","May1991","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","Jun1991","2","","","2","","","","","","","2","","","","","","","2","","","","",""
"uswg","Jul1991","6","","","6","","","","","","","2","","","","","","","2","","","","",""
"uswg","Aug1991","4","","","3","","","1","","","","1","","","1","","","","1","","","1","",""
"uswg","Sep1991","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","Oct1991","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","Nov1991","7","","","6","","","1","","","","1","","","1","","","","1","","","1","",""
"uswg","Dec1991","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","Mar1992","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Jun1992","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Aug1992","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Sep1992","5","1","1","1","","3","","","","1","1","","3","","","","1","1","","2","","",""
"uswg","Oct1992","1","","","","","1","","","","","","","1","","","","","","","1","","",""
