wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"hubmib","Feb2001","8","","8","","","","","","","1","","","","","","","1","","","","","",""
"hubmib","Mar2001","22","","16","","6","","","","","3","","1","","","","","3","","1","","","",""
"hubmib","Apr2001","8","","8","","","","","","","5","","","","","","","4","","","","","",""
"hubmib","May2001","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"hubmib","Jun2001","7","","7","","","","","","","2","","","","","","","2","","","","","",""
"hubmib","Jul2001","11","","11","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Aug2001","13","","13","","","","","","","6","","","","","","","6","","","","","",""
"hubmib","Sep2001","2","","1","","1","","","","","1","","1","","","","","1","","1","","","",""
"hubmib","Oct2001","21","","21","","","","","","","4","","","","","","","4","","","","","",""
"hubmib","Nov2001","17","","17","","","","","","","6","","","","","","","6","","","","","",""
"hubmib","Dec2001","30","","30","","","","","","","6","","","","","","","6","","","","","",""
"hubmib","Jan2002","20","","20","","","","","","","5","","","","","","","5","","","","","",""
"hubmib","Feb2002","15","","15","","","","","","","5","","","","","","","5","","","","","",""
"hubmib","Mar2002","4","","4","","","","","","","1","","","","","","","1","","","","","",""
"hubmib","Apr2002","7","","7","","","","","","","2","","","","","","","2","","","","","",""
"hubmib","May2002","11","","11","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Jun2002","8","","8","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Jul2002","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"hubmib","Aug2002","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Sep2002","4","","4","","","","","","","1","","","","","","","1","","","","","",""
"hubmib","Nov2002","21","","21","","","","","","","5","","","","","","","5","","","","","",""
"hubmib","Dec2002","7","","7","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Jan2003","12","","12","","","","","","","4","","","","","","","4","","","","","",""
"hubmib","Feb2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"hubmib","Mar2003","7","","7","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Apr2003","6","","6","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","May2003","13","","13","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Jun2003","16","","16","","","","","","","6","","","","","","","6","","","","","",""
"hubmib","Jul2003","5","","5","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Aug2003","9","","9","","","","","","","5","","","","","","","5","","","","","",""
"hubmib","Sep2003","12","","12","","","","","","","6","","","","","","","6","","","","","",""
"hubmib","Oct2003","34","","30","","4","","","","","7","","1","","","","","7","","1","","","",""
"hubmib","Nov2003","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"hubmib","Dec2003","14","","12","","2","","","","","4","","1","","","","","4","","1","","","",""
"hubmib","Jan2004","4","","4","","","","","","","2","","","","","","","2","","","","","",""
"hubmib","Feb2004","30","","30","","","","","","","6","","","","","","","6","","","","","",""
"hubmib","Mar2004","18","","18","","","","","","","5","","","","","","","5","","","","","",""
"hubmib","Apr2004","4","","4","","","","","","","2","","","","","","","2","","","","","",""
"hubmib","May2004","7","","7","","","","","","","2","","","","","","","2","","","","","",""
"hubmib","Jun2004","5","","5","","","","","","","3","","","","","","","3","","","","","",""
"hubmib","Jul2004","16","","16","","","","","","","4","","","","","","","4","","","","","",""
"iafa","Nov1991","4","3","1","","","3","","","","1","","","2","","","","1","","","2","","",""
"iafa","Feb1992","5","4","1","","","4","","","","1","","","2","","","","1","","","2","","",""
"iafa","Mar1992","12","8","4","","","8","","","","2","","","3","","","","2","","","2","","",""
"iafa","Apr1992","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"iafa","Jun1992","21","19","2","","","19","","","","1","","","6","","","","1","","","5","","",""
"iafa","Jul1992","21","3","6","","","15","","","","3","","","6","","","","2","","","6","","",""
"iafa","Aug1992","2","","2","","","","","","","2","","","","","","","1","","","","","",""
"iafa","Sep1992","6","","3","","","3","","","","2","","","2","","","","1","","","2","","",""
"iafa","Oct1992","11","2","5","","","6","","","","3","","","3","","","","2","","","3","","",""
"iafa","Nov1992","23","7","11","","","10","","2","","3","","","3","","1","","2","","","3","","1",""
"iafa","Dec1992","7","2","5","","","","","2","","2","","","","","1","","1","","","","","1",""
"iafa","Mar1993","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"iafa","Apr1993","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"iafa","Jun1993","4","","","","","","4","","","","","","","1","","","","","","","1","",""
"iafa","Aug1993","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"iafa","Oct1993","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"iafa","Nov1993","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"iafa","Jan1994","2","2","1","","","1","","","","1","","","1","","","","1","","","1","","",""
"iafa","Mar1994","6","4","3","","","3","","","","2","","","2","","","","2","","","2","","",""
"iafa","Apr1994","4","4","1","","","3","","","","1","","","1","","","","1","","","1","","",""
"iafa","May1994","8","6","2","","","6","","","","1","","","2","","","","1","","","2","","",""
"iafa","Jun1994","4","3","4","","","","","","","2","","","","","","","2","","","","","",""
"iafa","Jul1994","3","3","1","","","2","","","","1","","","1","","","","1","","","1","","",""
"iafa","Aug1994","12","7","9","","","3","","","","2","","","1","","","","2","","","1","","",""
"iafa","Sep1994","7","6","5","","","2","","","","2","","","1","","","","2","","","1","","",""
"iafa","Oct1994","12","11","8","","","4","","","","2","","","1","","","","2","","","1","","",""
"iafa","Nov1994","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"iafa","Dec1994","3","3","3","","","","","","","1","","","","","","","1","","","","","",""
"iafa","Jan1995","2","2","2","","","","","","","1","","","","","","","1","","","","","",""
"iafa","Mar1995","9","9","2","","","7","","","","1","","","2","","","","1","","","2","","",""
"iafa","Apr1995","3","3","1","","","2","","","","1","","","2","","","","1","","","2","","",""
"iafa","Jun1995","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"iafa","Aug1995","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"iafa","Dec1995","2","2","","","","2","","","","","","","1","","","","","","","1","","",""
"iafa","Jan1996","10","8","2","","","8","","","","1","","","2","","","","1","","","2","","",""
"iafa","Aug2004","6","","","","","6","","","","","","","1","","","","","","","1","","",""
"ident","Apr1992","104","6","33","","4","67","","","","6","","1","6","","","","6","","1","6","","",""
"ident","May1992","103","13","32","","1","70","","","","6","","1","7","","","","6","","1","7","","",""
"ident","Jun1992","20","5","1","","","18","","1","","1","","","4","","1","","1","","","4","","1",""
"ident","Jul1992","65","21","9","","2","47","","7","","4","","1","6","","1","","4","","1","6","","1",""
"ident","Aug1992","55","11","11","","1","40","","3","","4","","1","5","","1","","4","","1","5","","1",""
"ident","Sep1992","14","4","2","","","10","","2","","1","","","3","","1","","1","","","3","","1",""
"ident","Oct1992","2","1","1","","","1","","","","1","","","1","","","","1","","","1","","",""
"ident","Nov1992","6","4","","","","6","","","","","","","2","","","","","","","2","","",""
"ident","Dec1992","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"ident","Jan1993","2","1","","","","2","","","","","","","2","","","","","","","2","","",""
"ident","Feb1993","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"idmr","Jul1992","3","","","","","","","","3","","","","","","","2","","","","","","","1"
"idmr","Aug1992","15","3","","","","","","3","12","","","","","","1","2","","","","","","1","1"
"idmr","Sep1992","10","1","","","","","","1","9","","","","","","1","3","","","","","","1","1"
"idmr","Oct1992","10","","","","","","","","10","","","","","","","3","","","","","","","1"
"idmr","Nov1992","1","","","","","","","","1","","","","","","","1","","","","","","","1"
"idmr","Dec1992","4","","","","","","","","4","","","","","","","3","","","","","","","1"
"idmr","Jan1993","3","","","","","","","","3","","","","","","","2","","","","","","","1"
"idmr","Mar1993","15","","","","","","","","15","","","","","","","4","","","","","","","1"
"idmr","Apr1993","2","","","","","","","","2","","","","","","","1","","","","","","","1"
"idmr","May1993","2","","","","","","","","2","","","","","","","1","","","","","","","1"
"idmr","Jun1993","86","","","","","","","","86","","","","","","","9","","","","","","","1"
"idmr","Jul1993","23","","","","","","","","23","","","","","","","8","","","","","","","1"
"idmr","Aug1993","47","","","","","","","","47","","","","","","","7","","","","","","","1"
"idmr","Sep1993","11","","","","","","","","11","","","","","","","4","","","","","","","1"
"idmr","Oct1993","47","8","","","","","","8","39","","","","","","1","9","","","","","","1","1"
"idmr","Nov1993","24","3","","","","","","3","21","","","","","","1","5","","","","","","1","1"
"idmr","Dec1993","2","","","","","","","","2","","","","","","","1","","","","","","","1"
"idmr","Jan1994","4","","","","","","","","4","","","","","","","2","","","","","","","1"
"idmr","Mar1994","8","","","","","","","","8","","","","","","","5","","","","","","","1"
"idmr","Jul1994","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"idmr","Aug1994","9","2","5","","","4","","","","3","","","4","","","","3","","","4","","",""
"idmr","Sep1994","3","","","","","3","","","","","","","2","","","","","","","2","","",""
"idmr","Oct1994","21","9","4","","","17","","","","1","","","3","","","","1","","","3","","",""
"idmr","Nov1994","38","18","6","","","32","","","","2","","","5","","","","2","","","4","","",""
"idmr","Jan1995","21","13","2","","","19","","","","1","","","5","","","","1","","","4","","",""
"idmr","Feb1995","5","","5","","","","","","","2","","","","","","","2","","","","","",""
"idmr","Mar1995","17","8","3","","","14","","","","1","","","4","","","","1","","","3","","",""
"idmr","Apr1995","25","10","11","","","14","","","","5","","","5","","","","4","","","3","","",""
"idmr","May1995","3","1","","","","3","","","","","","","2","","","","","","","2","","",""
"idmr","Jun1995","7","4","1","","","6","","","","1","","","4","","","","1","","","3","","",""
"idmr","Jul1995","4","3","","","","4","","","","","","","3","","","","","","","3","","",""
"idmr","Aug1995","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"idmr","Sep1995","2","","","","","2","","","","","","","2","","","","","","","1","","",""
"idmr","Oct1995","22","8","6","","","15","1","","","4","","","5","1","","","3","","","3","1","",""
"idmr","Nov1995","19","12","5","","","14","","","","3","","","4","","","","3","","","2","","",""
"idmr","Dec1995","14","3","6","","","8","","","","2","","","2","","","","2","","","2","","",""
"idmr","Jan1996","22","7","4","","","13","5","","","2","","","5","1","","","2","","","2","1","",""
"idmr","Feb1996","10","8","1","","","9","","","","1","","","3","","","","1","","","3","","",""
"idmr","Mar1996","15","2","11","","","4","","","","4","","","2","","","","4","","","2","","",""
"idmr","May1996","3","1","","","","3","","","","","","","2","","","","","","","2","","",""
"idmr","Jun1996","15","6","8","","","7","","","","5","","","3","","","","5","","","2","","",""
"idmr","Jul1996","11","2","6","","","5","","","","2","","","3","","","","2","","","3","","",""
"idmr","Sep1996","14","1","4","","","10","","","","1","","","4","","","","1","","","3","","",""
"idmr","Oct1996","52","11","28","","","24","","","","4","","","6","","","","3","","","3","","",""
"idmr","Jun1999","21","8","13","","","8","","","","4","","","3","","","","4","","","2","","",""
"idmr","Jul1999","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"idmr","Aug1999","15","1","13","","","1","","1","","5","","","1","","1","","4","","","1","","1",""
"idmr","Sep1999","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"idmr","Oct1999","9","1","7","1","","1","","","","2","1","","1","","","","2","1","","1","","",""
"idmr","Nov1999","2","","1","1","","","","","","1","1","","","","","","1","1","","","","",""
"idmr","Dec1999","4","","3","1","","","","","","3","1","","","","","","3","1","","","","",""
"idmr","Jan2000","8","3","6","1","","","","1","","4","1","","","","1","","4","1","","","","1",""
"idmr","Feb2000","11","","8","3","","","","","","6","1","","","","","","6","1","","","","",""
"idmr","Mar2000","8","2","6","","","","","2","","4","","","","","1","","3","","","","","1",""
"idmr","Apr2000","10","3","8","","","","","2","","6","","","","","1","","5","","","","","1",""
"idmr","May2000","22","1","21","","","","","1","","9","","","","","1","","8","","","","","1",""
"idmr","Jun2000","14","1","10","3","","","","1","","5","2","","","","1","","4","2","","","","1",""
"idmr","Jul2000","72","7","55","7","2","4","","4","","14","2","1","2","","2","","10","2","1","2","","2",""
"idmr","Aug2000","11","5","9","","","","","2","","5","","","","","1","","5","","","","","1",""
"idmr","Sep2000","8","3","6","","","2","","","","4","","","2","","","","4","","","2","","",""
"idmr","Oct2000","7","1","7","","","","","","","5","","","","","","","5","","","","","",""
